isoform	compound_inchikey	label	strict_external	evidence_category	assay_level_verification	explicit_table2_indirect_role_match	steroid_topology_negative_sensitivity_flag	names	sources	source_locators
CYP1A2	ARAIBEBZBOPLMB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	zanamivir	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 627, ""source"": ""Holmer"", ""name"": ""Zanamivir""}]"
CYP1A2	ARGFHYICTJBMFD-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	n7_methylcyclohexylline	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 422, ""source"": ""Holmer"", ""name"": ""n7_methylcyclohexylline""}]"
CYP1A2	ARJPPNFIEQKVBB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	acetamidopropanal	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1272, ""source"": ""Holmer"", ""name"": ""acetamidopropanal""}]"
CYP1A2	ARPVSMCNIDAQBO-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	glutaminylleucine	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1571, ""source"": ""Holmer"", ""name"": ""glutaminylleucine""}]"
CYP1A2	ARSRBNBHOADGJU-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	dmba	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 365, ""source"": ""Holmer"", ""name"": ""dmba""}]"
CYP1A2	ARSVRKCVNFIICJ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	beta-aspartylalanine	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1334, ""source"": ""Holmer"", ""name"": ""beta-Aspartylalanine""}]"
CYP1A2	ARTRTLXKTHJPRW-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	cqa_206_291	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1424, ""source"": ""Holmer"", ""name"": ""cqa_206_291""}]"
CYP1A2	ARZWATDYIYAUTA-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	iq	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 391, ""source"": ""Holmer"", ""name"": ""iq""}]"
CYP1A2	ASICPMTWQSESKX-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	3_oxohexadecanoic_acid	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1113, ""source"": ""Holmer"", ""name"": ""3_oxohexadecanoic_acid""}]"
CYP1A2	ASLNKQVAPNIFQR-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	emamc	Siyang_Tian	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 30, ""source"": ""Siyang_Tian"", ""name"": ""EMAMC""}]"
CYP1A2	ASUTZQLVASHGKV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	galantamine	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1536, ""source"": ""Yamashita"", ""name"": ""galantamine""}]"
CYP1A2	ASVDRLYVNFOSCI-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	6_methylchrysene	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 292, ""source"": ""Holmer"", ""name"": ""6_methylchrysene""}]"
CYP1A2	ASWVTGNCAZCNNR-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	sulphamethazine	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 700, ""source"": ""Yamashita"", ""name"": ""sulphamethazine""}]"
CYP1A2	ATALOFNDEOCMKK-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	aprepitant	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 322, ""source"": ""Yamashita"", ""name"": ""aprepitant""}]"
CYP1A2	ATCGGEJZONJOCL-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	irsogladine	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 539, ""source"": ""Yamashita"", ""name"": ""irsogladine""}]"
CYP1A2	ATHHXGZTWNVVOU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	methylformamide	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1715, ""source"": ""Holmer"", ""name"": ""methylformamide""}]"
CYP1A2	ATQIQIBBBWQWOT-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	13_cis_crocin_4	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 991, ""source"": ""Holmer"", ""name"": ""13_cis_crocin_4""}]"
CYP1A2	ATTZFSUZZUNHBP-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	sulfoxide	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 778, ""source"": ""Yamashita"", ""name"": ""sulfoxide""}]"
CYP1A2	AUCNGVTWAHBDRJ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	7_pentoxycoumarin	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1186, ""source"": ""Holmer"", ""name"": ""7_pentoxycoumarin""}]"
CYP1A2	AUMHDRMJJNZTPB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	sulfinpyrazone	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1901, ""source"": ""Yamashita"", ""name"": ""sulfinpyrazone""}]"
CYP1A2	AURFZBICLPNKBZ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	allopregnanolone	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 624, ""source"": ""Yamashita"", ""name"": ""allopregnanolone""}]"
CYP1A2	AUVVAXYIELKVAI-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	emetine	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1491, ""source"": ""Yamashita"", ""name"": ""emetine""}]"
CYP1A2	AUZONCFQVSMFAP-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	disulfiram	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 786, ""source"": ""Yamashita"", ""name"": ""disulfiram""}]"
CYP1A2	AVTXSAWPGCSYFO-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	schembl13772427	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1867, ""source"": ""Holmer"", ""name"": ""schembl13772427""}]"
CYP1A2	AWGFYZFANDHELM-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	mangiferic acid	Holmer	"[{""file"": ""CYP1A2_testingset.csv"", ""split"": ""testing"", ""row"": 140, ""source"": ""Holmer"", ""name"": ""Mangiferic acid""}]"
CYP1A2	AWJUIBRHMBBTKR-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	isoquinoline	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1623, ""source"": ""Holmer"", ""name"": ""isoquinoline""}]"
CYP1A2	AWKLBIOQCIORSB-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	etamiphylline	DrugBank	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 208, ""source"": ""DrugBank"", ""name"": ""Etamiphylline""}]"
CYP1A2	AXMZZGKKZDJGAZ-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	imrecoxib	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 781, ""source"": ""Yamashita"", ""name"": ""imrecoxib""}]"
CYP1A2	AXQLFFDZXPOFPO-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	beta_d_galp_(1_>3)_beta_d_glcpnac_(1_>3)_beta_d_galp_(1_>4)_beta_d_glcp	Holmer	"[{""file"": ""CYP1A2_testingset.csv"", ""split"": ""testing"", ""row"": 174, ""source"": ""Holmer"", ""name"": ""beta_d_galp_(1_>3)_beta_d_glcpnac_(1_>3)_beta_d_galp_(1_>4)_beta_d_glcp""}]"
CYP1A2	AXRYRYVKAWYZBR-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	atazanavir	DrugBank	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 636, ""source"": ""DrugBank"", ""name"": ""atazanavir""}]"
CYP1A2	AXVHXJQWKAFHQW-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	2_6_6_trimethyl_1_4_cyclohexadiene_1_carboxaldehyde	Holmer	"[{""file"": ""CYP1A2_testingset.csv"", ""split"": ""testing"", ""row"": 111, ""source"": ""Holmer"", ""name"": ""2_6_6_trimethyl_1_4_cyclohexadiene_1_carboxaldehyde""}]"
CYP1A2	AYKYOOPFBCOXSL-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	4_hydroxybenzeneacetonitrile	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1136, ""source"": ""Holmer"", ""name"": ""4_hydroxybenzeneacetonitrile""}]"
CYP1A2	AYRFRNAUOZQULA-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	thelephoric_acid	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1919, ""source"": ""Holmer"", ""name"": ""thelephoric_acid""}]"
CYP1A2	AYUIKFTXLXFFLE-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	purpurenin	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1825, ""source"": ""Holmer"", ""name"": ""purpurenin""}]"
CYP1A2	AYXPYQRXGNDJFU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ft_0675832	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1532, ""source"": ""Holmer"", ""name"": ""ft_0675832""}]"
CYP1A2	AZFBLLCNOQPJGJ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	rifabutin	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1844, ""source"": ""Yamashita"", ""name"": ""rifabutin""}]"
CYP1A2	AZHGTTHAUVPRFY-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	n_isobutyl_2_4_8_10_12_tetradecapentaenamide	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1755, ""source"": ""Holmer"", ""name"": ""n_isobutyl_2_4_8_10_12_tetradecapentaenamide""}]"
CYP1A2	AZPCZHMEQBFZQM-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	6_hydroxy_8_hexacosanone	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1174, ""source"": ""Holmer"", ""name"": ""6_hydroxy_8_hexacosanone""}]"
CYP1A2	AZQWKYJCGOJGHM-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	quinone	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 549, ""source"": ""Yamashita"", ""name"": ""quinone""}]"
CYP1A2	AZSNMRSAGSSBNP-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ivermectin	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1626, ""source"": ""Holmer"", ""name"": ""ivermectin""}]"
CYP1A2	AZTMWIPCEFFOJD-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(s)_7_hydroxytetrahydroharman	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 963, ""source"": ""Holmer"", ""name"": ""(s)_7_hydroxytetrahydroharman""}]"
CYP1A2	BAINIUMDFURPJM-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	oxatomide	DrugBank	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 103, ""source"": ""DrugBank"", ""name"": ""oxatomide""}]"
CYP1A2	BAVONGHXFVOKBV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(+)_cis_carveol	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 866, ""source"": ""Holmer"", ""name"": ""(+)_cis_carveol""}]"
CYP1A2	BBBXWRGITSUJPB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	glutamyllysine	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1572, ""source"": ""Holmer"", ""name"": ""glutamyllysine""}]"
CYP1A2	BBDKZWKEPDTENS-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	4_vinylcyclohexene	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1145, ""source"": ""Holmer"", ""name"": ""4_vinylcyclohexene""}]"
CYP1A2	BBEAQIROQSPTKN-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	pyrene	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 73, ""source"": ""Yamashita"", ""name"": ""PYRENE""}]"
CYP1A2	BBFQZRXNYIEMAW-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	aristolochic acid	CYP Knowledgebase	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 263, ""source"": ""CYP Knowledgebase"", ""name"": ""ARISTOLOCHIC ACID""}]"
CYP1A2	BBIXOODYWPFNDT-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	isoleucylproline	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1225, ""source"": ""Holmer"", ""name"": ""Isoleucylproline""}]"
CYP1A2	BBJQPKLGPMQWBU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	ce(16:0)	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1369, ""source"": ""Holmer"", ""name"": ""ce(16:0)""}]"
CYP1A2	BBJRTSLPWQUASB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	leukotriene_b4_dimethylamide	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1656, ""source"": ""Holmer"", ""name"": ""leukotriene_b4_dimethylamide""}]"
CYP1A2	BBMCNYFBAIUERL-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	1_1_dimethoxyheptane	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1012, ""source"": ""Holmer"", ""name"": ""1_1_dimethoxyheptane""}]"
CYP1A2	BCEHBSKCWLPMDN-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	voriconazole	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1978, ""source"": ""Yamashita"", ""name"": ""voriconazole""}]"
CYP1A2	BCFGMOOMADDAQU-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	lapatinib	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 856, ""source"": ""Yamashita"", ""name"": ""lapatinib""}]"
CYP1A2	BCGWQEUPMDMJNV-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	imipramine	DrugBank	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 389, ""source"": ""DrugBank"", ""name"": ""imipramine""}]"
CYP1A2	BCMYNNIPTQUKAC-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ethyl_3_octenoate	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1509, ""source"": ""Holmer"", ""name"": ""ethyl_3_octenoate""}]"
CYP1A2	BCQZXOMGPXTTIC-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	halothane	Yamashita	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 493, ""source"": ""Yamashita"", ""name"": ""halothane""}]"
CYP1A2	BDCDNTVZSILEOY-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	quercetin_3_o_alpha_d_arabinofuranoside	Holmer	"[{""file"": ""CYP1A2_testingset.csv"", ""split"": ""testing"", ""row"": 303, ""source"": ""Holmer"", ""name"": ""quercetin_3_o_alpha_d_arabinofuranoside""}]"
CYP1A2	BDIZCZITXGMZCF-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	hebevinoside_xi	Holmer	"[{""file"": ""CYP1A2_testingset.csv"", ""split"": ""testing"", ""row"": 239, ""source"": ""Holmer"", ""name"": ""hebevinoside_xi""}]"
CYP1A2	BDOGTORASJEUBW-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	7_butoxycoumarin	Holmer	"[{""file"": ""CYP1A2_testingset.csv"", ""split"": ""testing"", ""row"": 132, ""source"": ""Holmer"", ""name"": ""7_butoxycoumarin""}]"
CYP1A2	BEFYGZGLHDYVIF-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	(3beta,22e,24r)-5,8-epidioxy-23-methylergosta-6,22-dien-3-ol	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 914, ""source"": ""Holmer"", ""name"": ""(3beta,22E,24R)-5,8-Epidioxy-23-methylergosta-6,22-dien-3-ol""}]"
CYP1A2	BFPAVSSBPLQXJZ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	d8_isopimaric_acid	Holmer	"[{""file"": ""CYP1A2_testingset.csv"", ""split"": ""testing"", ""row"": 197, ""source"": ""Holmer"", ""name"": ""d8_isopimaric_acid""}]"
CYP1A2	BFPYWIDHMRZLRN-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ethinylestradiol	DrugBank	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 3, ""source"": ""DrugBank"", ""name"": ""ethinylestradiol""}]"
CYP1A2	BFVREXFWNFMMSF-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	gravacridonetriol_glucoside	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1578, ""source"": ""Holmer"", ""name"": ""gravacridonetriol_glucoside""}]"
CYP1A2	BGEBZHIAGXMEMV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	5_mop	DrugBank	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1160, ""source"": ""DrugBank"", ""name"": ""5_mop""}]"
CYP1A2	BGIBNWZALWRTHR-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	11_oxo_delta8_tetrahydrocannabinol	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 985, ""source"": ""Holmer"", ""name"": ""11_oxo_delta8_tetrahydrocannabinol""}]"
CYP1A2	BGWZSZYIGVZLMM-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	arabinonic_acid	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1311, ""source"": ""Holmer"", ""name"": ""arabinonic_acid""}]"
CYP1A2	BGZUIZSBNOBPKP-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	aminoflavone-n5-hydroxyl	Holmer	"[{""file"": ""CYP1A2_testingset.csv"", ""split"": ""testing"", ""row"": 11, ""source"": ""Holmer"", ""name"": ""Aminoflavone-N5-hydroxyl""}]"
CYP1A2	BHQCQFFYRZLCQQ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	cholic_acid	DrugBank	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1393, ""source"": ""DrugBank"", ""name"": ""cholic_acid""}]"
CYP1A2	BHSYMWWMVRPCPA-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	dynorphin_a_(6_8)	Holmer	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1487, ""source"": ""Holmer"", ""name"": ""dynorphin_a_(6_8)""}]"
CYP1A2	BHTRKEVKTKCXOH-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	taurochenodeoxycholic_acid	Holmer	"[{""file"": ""CYP1A2_testingset.csv"", ""split"": ""testing"", ""row"": 326, ""source"": ""Holmer"", ""name"": ""taurochenodeoxycholic_acid""}]"
CYP1A2	BHZCGCMWEVHUBA-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	mifepristone	DrugBank	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 1720, ""source"": ""DrugBank"", ""name"": ""mifepristone""}]"
CYP1A2	BIDNLKIUORFRQP-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	fosinopril	CYP Knowledgebase	"[{""file"": ""CYP1A2_trainingset.csv"", ""split"": ""training"", ""row"": 740, ""source"": ""CYP Knowledgebase"", ""name"": ""Fosinopril""}]"
